Año,Especie,ANP,Localidad,Altitud,Tipo_Vegt
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Dermanura phaeotis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Lasiurus xanthinus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Dermanura tolteca,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Dermanura tolteca,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2002,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2002,Nyctinomops femorosaccus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2002,Myotis californicus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2002,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2002,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2002,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2002,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2002,Tadarida brasiliensis,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2002,Lasiurus xanthinus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2002,Lasiurus cinereus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2002,Myotis californicus,ANP La Primavera,Cerritos Colorados,1358,Bosque de pino
2002,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
